Date,Open,High,Low,Close,Adj Close,Volume
2020-12-21,157.199997,157.339996,156.449997,156.949997,156.768265,8988200
2020-12-22,157.559998,157.830002,157.080002,157.759995,157.577332,7370800
2020-12-23,156.619995,156.690002,155.460007,156.669998,156.488586,9266600
2020-12-24,156.899994,157.429993,156.850006,157.289993,157.107864,3117100
2020-12-28,156.380005,157.449997,156.100006,157.360001,157.177795,7791100
2020-12-29,156.389999,157.289993,156.360001,157.160004,156.978027,9030900
2020-12-30,156.820007,157.529999,156.679993,157.500000,157.317627,9097300
2020-12-31,157.460007,158.080002,157.449997,157.729996,157.547363,7742100
2021-01-04,156.669998,158.179993,156.539993,157.539993,157.357574,13152900
2021-01-05,156.949997,156.949997,155.660004,156.369995,156.188934,10458100
2021-01-06,153.820007,153.850006,152.289993,153.160004,152.982666,22827300
2021-01-07,151.789993,152.169998,151.259995,151.809998,151.634216,14651900
2021-01-08,151.479996,151.960007,150.660004,151.320007,151.144791,13622500
2021-01-11,151.000000,151.210007,150.490005,151.070007,150.895081,8380900
2021-01-12,150.789993,151.160004,149.929993,150.949997,150.775208,12186300
2021-01-13,151.660004,153.070007,151.570007,152.649994,152.473236,12533300
2021-01-14,152.580002,152.639999,150.789993,151.220001,151.044907,14835500
2021-01-15,152.190002,152.360001,151.470001,151.820007,151.644211,11624700
2021-01-19,151.619995,152.360001,151.509995,152.309998,152.133636,9575600
2021-01-20,151.990005,152.479996,151.789993,152.460007,152.283478,5368900
2021-01-21,151.440002,151.750000,151.100006,151.389999,151.214706,8164700
2021-01-22,151.850006,152.009995,151.419998,151.880005,151.704147,9507200
2021-01-25,152.759995,153.690002,152.639999,153.669998,153.492065,8712600
2021-01-26,153.100006,153.600006,152.919998,153.380005,153.202408,7690300
2021-01-27,154.070007,154.500000,153.529999,153.770004,153.591949,7895200
2021-01-28,153.399994,153.460007,152.160004,152.919998,152.742935,10667800
2021-01-29,151.419998,152.490005,151.300003,152.000000,151.824005,14965900
2021-02-01,151.660004,152.360001,151.490005,152.000000,152.000000,8165500
2021-02-02,150.740005,151.089996,150.520004,151.020004,151.020004,9177500
2021-02-03,150.429993,150.589996,149.580002,149.679993,149.679993,9633100
2021-02-04,149.160004,149.490005,148.800003,149.279999,149.279999,8262600
2021-02-05,149.100006,149.570007,148.020004,148.029999,148.029999,10258200
2021-02-08,148.300003,149.259995,148.039993,148.679993,148.679993,11574800
2021-02-09,149.220001,149.669998,148.660004,148.789993,148.789993,5218300
2021-02-10,149.279999,149.779999,149.139999,149.779999,149.779999,8079800
2021-02-11,149.679993,149.789993,148.750000,148.960007,148.960007,11962700
